timestamp,frame_differencing,background_subtraction,contour_detection,ssim,mean
2025-03-16 01:04:33,19.43,2.04,19.59,19.25,15.08
2025-03-16 01:04:34,17.03,1.81,16.92,19.89,13.91
2025-03-16 01:04:35,,,,,
2025-03-16 01:04:35,,,,,
2025-03-16 01:04:35,,,,,
2025-03-16 01:04:35,15.96,1.78,15.97,20.13,13.46
2025-03-16 01:04:36,,,,,
2025-03-16 01:04:36,,,,,
2025-03-16 01:04:36,,,,,
2025-03-16 01:04:36,17.83,2.33,18.23,20.6,14.75
2025-03-16 01:04:37,,,,,
2025-03-16 01:04:37,20.55,2.64,20.31,20.57,16.02
2025-03-16 01:04:38,19.98,2.2,19.91,20.38,15.62
2025-03-16 01:04:38,,,,,
2025-03-16 01:04:38,,,,,
2025-03-16 01:04:39,19.56,2.19,19.33,20.28,15.34
2025-03-16 01:04:40,,,,,
2025-03-16 01:04:40,19.36,3.46,19.8,20.87,15.87
2025-03-16 01:04:41,18.93,3.29,18.93,20.91,15.51
2025-03-16 01:04:42,19.15,3.3,19.43,21.2,15.77
2025-03-16 01:04:44,18.54,2.81,18.81,20.05,15.06
2025-03-16 01:04:44,,,,,
2025-03-16 01:04:45,18.09,2.46,18.19,19.9,14.66
2025-03-16 01:04:46,17.62,2.11,18.1,19.91,14.43
2025-03-16 01:04:46,,,,,
2025-03-16 01:04:46,,,,,
2025-03-16 01:04:47,18.11,2.76,18.61,20.21,14.92
2025-03-16 01:04:48,13.49,2.43,13.18,20.95,12.51
2025-03-16 01:04:49,12.92,2.67,12.44,20.8,12.2
2025-03-16 01:04:50,17.47,3.98,17.22,22.76,15.36
2025-03-16 01:04:51,27.03,5.93,27.63,23.32,20.98
2025-03-16 01:04:51,,,,,
2025-03-16 01:04:51,,,,,
2025-03-16 01:04:51,,,,,
2025-03-16 01:04:51,,,,,
2025-03-16 01:04:52,,,,,
2025-03-16 01:04:52,30.24,6.28,32.39,23.7,23.15
2025-03-16 01:04:52,,,,,
2025-03-16 01:04:53,21.54,8.91,21.87,23.94,19.07
2025-03-16 01:04:54,18.5,7.92,18.45,22.99,16.97
2025-03-16 01:04:54,,,,,
2025-03-16 01:04:55,17.36,6.48,17.23,23.52,16.15
2025-03-16 01:04:56,17.07,4.41,17.16,22.46,15.27
2025-03-16 01:04:57,19.28,4.51,19.67,22.43,16.47
2025-03-16 01:04:58,20.03,3.21,20.54,21.24,16.25
2025-03-16 01:04:59,22.54,4.59,22.63,22.01,17.94
2025-03-16 01:05:00,20.11,3.7,19.78,21.98,16.39
2025-03-16 01:05:01,20.71,4.05,20.67,21.65,16.77
2025-03-16 01:05:02,20.53,3.93,20.86,22.11,16.86
2025-03-16 01:05:03,,,,,
2025-03-16 01:05:03,19.95,3.86,20.98,21.87,16.67
2025-03-16 01:05:04,,,,,
2025-03-16 01:05:04,,,,,
2025-03-16 01:05:04,,,,,
2025-03-16 01:05:04,22.15,5.74,22.37,22.87,18.28
2025-03-16 01:05:05,,,,,
2025-03-16 01:05:05,,,,,
2025-03-16 01:05:05,16.04,4.89,15.82,21.31,14.52
2025-03-16 01:05:06,19.9,3.52,20.27,21.74,16.36
2025-03-16 01:05:07,19.19,3.99,19.72,22.32,16.3
2025-03-16 01:05:08,,,,,
2025-03-16 01:05:08,20.96,5.05,21.14,22.46,17.4
2025-03-16 01:05:09,20.67,3.48,20.95,21.36,16.61
2025-03-16 01:05:10,19.46,3.19,19.43,20.97,15.76
2025-03-16 01:05:11,19.15,2.67,19.42,20.33,15.39
2025-03-16 01:05:13,21.11,4.79,21.32,22.2,17.36
2025-03-16 01:05:14,38.94,12.36,39.14,26.96,29.35
2025-03-16 01:05:15,31.3,6.97,31.78,21.98,23.01
2025-03-16 01:05:16,48.57,21.16,50.7,26.37,36.7
2025-03-16 01:05:16,,,,,
2025-03-16 01:05:17,6.22,0.1,5.48,17.21,7.25
2025-03-16 01:05:18,5.86,0.01,5.17,17.23,7.07
2025-03-16 01:05:19,5.81,0.01,5.07,17.22,7.03
2025-03-16 01:05:19,,,,,
2025-03-16 01:05:20,5.81,0.01,5.16,17.08,7.02
2025-03-16 01:05:20,,,,,
2025-03-16 01:05:20,,,,,
2025-03-16 01:05:21,6.0,0.21,5.3,17.21,7.18
2025-03-16 01:05:22,27.68,20.52,27.68,33.42,27.32
2025-03-16 01:05:23,32.1,9.36,32.02,25.93,24.85
2025-03-16 01:05:24,13.41,2.04,13.12,19.64,12.05
2025-03-16 01:05:25,19.83,4.54,19.88,22.76,16.75
2025-03-16 01:05:25,,,,,
2025-03-16 01:05:26,27.56,6.49,27.57,24.13,21.44
2025-03-16 01:05:26,,,,,
2025-03-16 01:05:26,,,,,
2025-03-16 01:05:27,,,,,
2025-03-16 01:05:27,32.06,7.74,33.36,24.94,24.53
2025-03-16 01:05:27,,,,,
2025-03-16 01:05:27,,,,,
2025-03-16 01:05:28,32.42,7.86,33.44,24.97,24.67
2025-03-16 01:05:29,36.71,9.06,37.77,25.31,27.21
2025-03-16 01:05:30,37.31,9.33,38.21,25.31,27.54
2025-03-16 01:05:31,35.77,8.86,39.12,25.08,27.21
2025-03-16 01:05:32,35.83,8.69,39.17,24.94,27.16
2025-03-16 01:05:33,34.7,8.35,36.1,25.1,26.06
2025-03-16 01:05:34,,,,,
2025-03-16 01:05:34,,,,,
2025-03-16 01:05:34,31.18,7.45,32.6,24.37,23.9
2025-03-16 01:05:35,21.7,3.08,22.12,20.32,16.8
2025-03-16 01:05:36,,,,,
2025-03-16 01:05:36,,,,,
2025-03-16 01:05:36,,,,,
2025-03-16 01:05:36,,,,,
2025-03-16 01:05:36,16.61,2.1,16.45,19.69,13.71
2025-03-16 01:05:37,,,,,
2025-03-16 01:05:37,,,,,
2025-03-16 01:05:37,,,,,
2025-03-16 01:05:37,15.76,1.93,16.01,19.73,13.36
2025-03-16 01:05:38,16.26,1.93,16.24,19.96,13.6
2025-03-16 01:05:40,16.68,1.99,17.18,19.8,13.91
2025-03-16 01:05:41,16.53,2.02,16.82,19.78,13.79
2025-03-16 01:05:42,16.34,2.0,16.1,19.84,13.57
2025-03-16 01:05:42,,,,,
2025-03-16 01:05:42,,,,,
2025-03-16 01:05:42,,,,,
2025-03-16 01:05:42,,,,,
2025-03-16 01:05:42,,,,,
2025-03-16 01:05:43,16.3,1.95,16.29,20.0,13.64
2025-03-16 01:05:43,,,,,
2025-03-16 01:05:44,15.73,1.91,15.69,20.05,13.35
2025-03-16 01:05:44,,,,,
2025-03-16 01:05:45,15.46,2.0,15.35,19.9,13.18
2025-03-16 01:05:46,14.38,2.09,14.05,19.6,12.53
2025-03-16 01:05:47,14.24,2.13,13.79,19.99,12.54
2025-03-16 01:05:48,14.9,2.05,14.75,19.74,12.86
2025-03-16 01:05:49,15.35,2.02,15.16,19.7,13.06
2025-03-16 01:05:50,14.29,2.02,13.92,19.91,12.53
2025-03-16 01:05:51,15.32,2.1,14.77,19.72,12.98
2025-03-16 01:05:52,21.63,3.15,22.68,20.78,17.06
2025-03-16 01:05:53,,,,,
2025-03-16 01:05:53,21.68,3.24,23.37,19.56,16.96
2025-03-16 01:05:53,,,,,
2025-03-16 01:05:54,17.87,2.41,18.32,19.84,14.61
2025-03-16 01:05:55,17.22,2.39,18.08,20.04,14.43
2025-03-16 01:05:56,17.28,1.96,16.83,20.16,14.06
2025-03-16 01:05:57,17.61,2.06,17.66,19.57,14.22
2025-03-16 01:05:58,,,,,
2025-03-16 01:05:58,18.68,3.15,18.88,20.67,15.35
2025-03-16 01:05:58,,,,,
2025-03-16 01:05:59,18.87,3.0,18.84,20.78,15.37
2025-03-16 01:06:00,19.11,2.52,19.22,19.57,15.11
2025-03-16 01:06:02,16.64,2.46,17.36,19.7,14.04
2025-03-16 01:06:02,16.48,2.67,16.53,20.15,13.96
2025-03-16 01:06:03,15.13,2.21,15.11,19.48,12.98
2025-03-16 01:06:05,13.7,2.29,13.3,19.71,12.25
2025-03-16 01:06:05,15.22,2.45,15.28,19.86,13.2
2025-03-16 01:06:06,,,,,
2025-03-16 01:06:06,14.85,2.1,15.37,19.71,13.01
2025-03-16 01:06:06,,,,,
2025-03-16 01:06:07,21.07,5.08,21.21,22.89,17.56
2025-03-16 01:06:08,,,,,
2025-03-16 01:06:08,39.69,12.08,40.05,26.14,29.49
2025-03-16 01:06:09,,,,,
2025-03-16 01:06:10,35.95,7.99,36.53,23.21,25.92
2025-03-16 01:06:10,,,,,
2025-03-16 01:06:11,38.34,10.2,39.5,25.35,28.35
2025-03-16 01:06:12,39.09,10.57,41.07,25.49,29.05
2025-03-16 01:06:13,39.82,10.89,42.13,25.58,29.6
2025-03-16 01:06:14,39.99,10.89,40.32,25.45,29.16
2025-03-16 01:06:15,42.03,8.97,42.85,21.06,28.73
2025-03-16 01:06:15,,,,,
2025-03-16 01:06:16,40.94,13.24,43.05,22.67,29.97
2025-03-16 01:06:17,,,,,
2025-03-16 01:06:17,,,,,
2025-03-16 01:06:17,45.73,11.35,46.63,20.37,31.02
2025-03-16 01:06:18,6.12,0.01,5.37,17.22,7.18
2025-03-16 01:06:19,5.96,0.01,5.15,17.23,7.09
2025-03-16 01:06:20,5.87,0.01,5.19,17.23,7.08
2025-03-16 01:06:21,5.87,0.02,5.06,17.17,7.03
2025-03-16 01:06:22,5.88,0.02,5.13,17.18,7.05
2025-03-16 01:06:23,,,,,
2025-03-16 01:06:23,5.87,0.01,5.16,17.19,7.06
2025-03-16 01:06:23,,,,,
2025-03-16 01:06:24,5.91,0.02,5.19,17.32,7.11
2025-03-16 01:06:25,5.89,0.01,5.1,17.25,7.06
2025-03-16 01:06:25,,,,,
2025-03-16 01:06:26,5.88,0.01,5.09,17.26,7.06
2025-03-16 01:06:27,,,,,
2025-03-16 01:06:27,5.88,0.02,5.13,17.2,7.06
2025-03-16 01:06:28,5.9,0.02,5.16,17.27,7.09
2025-03-16 01:06:29,5.85,0.01,5.13,17.2,7.05
2025-03-16 01:06:30,5.79,0.01,5.04,17.01,6.96
2025-03-16 01:06:31,5.92,0.01,5.12,17.26,7.08
2025-03-16 01:06:32,,,,,
2025-03-16 01:06:32,,,,,
2025-03-16 01:06:33,5.89,0.01,5.13,17.3,7.08
2025-03-16 01:06:33,,,,,
2025-03-16 01:06:33,5.86,0.01,5.1,17.24,7.05
2025-03-16 01:06:34,5.87,0.01,5.15,17.25,7.07
2025-03-16 01:06:36,5.86,0.01,5.19,17.17,7.06
2025-03-16 01:06:36,,,,,
2025-03-16 01:06:36,,,,,
2025-03-16 01:06:36,,,,,
2025-03-16 01:06:37,5.87,0.01,5.18,17.23,7.07
2025-03-16 01:06:38,5.88,0.02,5.09,17.23,7.05
2025-03-16 01:06:39,5.86,0.02,5.07,17.19,7.03
2025-03-16 01:06:40,5.87,0.01,5.15,17.17,7.05
2025-03-16 01:06:41,5.88,0.02,5.11,17.19,7.05
2025-03-16 01:06:42,5.86,0.01,5.2,17.3,7.09
2025-03-16 01:06:43,,,,,
2025-03-16 01:06:43,19.1,13.14,18.64,23.88,18.69
2025-03-16 01:06:43,,,,,
2025-03-16 01:06:44,58.3,30.66,59.53,35.13,45.9
2025-03-16 01:06:45,61.73,26.52,63.05,33.17,46.12
2025-03-16 01:06:46,22.67,13.71,23.02,24.36,20.94
2025-03-16 01:06:47,5.83,0.01,5.13,17.3,7.07
2025-03-16 01:06:48,5.88,0.01,5.09,17.21,7.05
2025-03-16 01:06:49,,,,,
2025-03-16 01:06:49,5.87,0.02,5.09,17.21,7.05
2025-03-16 01:06:50,5.87,0.01,5.15,17.12,7.04
2025-03-16 01:06:51,5.9,0.01,5.16,17.15,7.06
2025-03-16 01:06:52,6.04,0.11,5.22,17.38,7.19
2025-03-16 01:06:53,7.65,1.69,7.17,17.57,8.52
2025-03-16 01:06:54,7.74,1.0,6.89,18.59,8.55
2025-03-16 01:06:55,,,,,
2025-03-16 01:06:55,7.82,1.23,7.09,17.99,8.53
2025-03-16 01:06:56,7.98,1.57,7.27,18.27,8.77
2025-03-16 01:06:58,8.06,1.41,7.27,18.68,8.85
2025-03-16 01:06:58,,,,,
2025-03-16 01:06:58,7.86,1.49,7.11,18.44,8.73
2025-03-16 01:06:59,,,,,
2025-03-16 01:06:59,,,,,
2025-03-16 01:07:00,7.88,1.35,7.24,17.98,8.61
2025-03-16 01:07:00,,,,,
2025-03-16 01:07:00,,,,,
2025-03-16 01:07:00,,,,,
2025-03-16 01:07:00,7.72,1.12,7.01,18.1,8.49
2025-03-16 01:07:00,,,,,
2025-03-16 01:07:01,,,,,
2025-03-16 01:07:01,,,,,
2025-03-16 01:07:02,7.91,1.24,7.15,18.19,8.62
2025-03-16 01:07:03,7.94,1.27,7.23,18.23,8.67
2025-03-16 01:07:03,,,,,
2025-03-16 01:07:03,,,,,
2025-03-16 01:07:04,7.96,1.32,7.12,18.51,8.73
2025-03-16 01:07:05,8.06,1.44,7.29,18.23,8.76
2025-03-16 01:07:05,,,,,
2025-03-16 01:07:06,7.62,1.17,6.8,18.01,8.4
2025-03-16 01:07:07,8.34,1.6,7.58,18.42,8.99
2025-03-16 01:07:08,6.05,0.01,5.34,17.32,7.18
2025-03-16 01:07:09,5.93,0.02,5.23,17.2,7.1
2025-03-16 01:07:10,5.93,0.01,5.27,17.23,7.11
2025-03-16 01:07:11,6.41,0.55,5.64,17.78,7.59
2025-03-16 01:07:12,44.63,24.08,45.91,34.36,37.25
2025-03-16 01:07:13,15.49,6.72,14.17,19.57,13.99
2025-03-16 01:07:14,5.96,0.01,5.27,17.26,7.12
2025-03-16 01:07:15,19.33,10.03,21.1,25.4,18.97
2025-03-16 01:07:16,9.07,1.07,8.12,19.35,9.4
2025-03-16 01:07:16,,,,,
2025-03-16 01:07:17,6.0,0.01,5.22,17.29,7.13
2025-03-16 01:07:18,5.92,0.02,5.12,17.28,7.08
2025-03-16 01:07:19,5.9,0.01,5.2,17.24,7.09
2025-03-16 01:07:20,5.91,0.01,5.24,17.26,7.1
2025-03-16 01:07:21,5.89,0.02,5.12,17.24,7.07
2025-03-16 01:07:22,,,,,
2025-03-16 01:07:22,5.9,0.02,5.15,17.24,7.08
2025-03-16 01:07:23,,,,,
2025-03-16 01:07:23,5.89,0.01,5.11,17.23,7.06
2025-03-16 01:07:23,,,,,
2025-03-16 01:07:23,,,,,
2025-03-16 01:07:24,5.88,0.01,5.19,17.22,7.07
2025-03-16 01:07:26,5.88,0.01,5.14,17.22,7.06
2025-03-16 01:07:26,,,,,
2025-03-16 01:07:26,5.88,0.01,5.09,17.21,7.05
2025-03-16 01:07:28,19.28,12.16,19.01,25.15,18.9
2025-03-16 01:07:29,44.04,23.67,44.22,36.09,37.01
2025-03-16 01:07:30,21.2,11.92,21.5,26.78,20.35
2025-03-16 01:07:31,22.79,15.14,23.19,25.93,21.76
2025-03-16 01:07:32,7.34,0.75,6.51,17.91,8.13
2025-03-16 01:07:32,,,,,
2025-03-16 01:07:32,,,,,
2025-03-16 01:07:33,,,,,
2025-03-16 01:07:33,,,,,
2025-03-16 01:07:33,5.99,0.02,5.3,17.15,7.11
2025-03-16 01:07:33,,,,,
2025-03-16 01:07:33,,,,,
2025-03-16 01:07:34,5.93,0.02,5.14,17.25,7.08
2025-03-16 01:07:35,5.88,0.01,5.2,17.2,7.08
2025-03-16 01:07:36,5.88,0.01,5.1,17.16,7.04
2025-03-16 01:07:37,5.89,0.01,5.21,17.16,7.06
2025-03-16 01:07:38,,,,,
2025-03-16 01:07:38,,,,,
2025-03-16 01:07:38,,,,,
2025-03-16 01:07:38,,,,,
2025-03-16 01:07:38,5.85,0.01,5.15,17.13,7.04
2025-03-16 01:07:39,,,,,
2025-03-16 01:07:39,5.88,0.01,5.12,17.17,7.04
2025-03-16 01:07:40,5.87,0.01,5.1,17.14,7.03
2025-03-16 01:07:41,5.87,0.01,5.16,17.18,7.05
2025-03-16 01:07:42,5.88,0.01,5.18,17.21,7.07
2025-03-16 01:07:43,5.88,0.02,5.17,17.2,7.07
2025-03-16 01:07:44,,,,,
2025-03-16 01:07:44,5.88,0.01,5.12,17.2,7.05
2025-03-16 01:07:45,5.89,0.01,5.13,17.18,7.05
2025-03-16 01:07:47,5.89,0.01,5.18,17.2,7.07
2025-03-16 01:07:46,,,,,
2025-03-16 01:07:46,,,,,
2025-03-16 01:07:47,5.88,0.01,5.08,17.24,7.05
2025-03-16 01:07:48,5.87,0.01,5.12,17.2,7.05
2025-03-16 01:07:48,,,,,
2025-03-16 01:07:49,,,,,
2025-03-16 01:07:49,,,,,
2025-03-16 01:07:50,5.89,0.02,5.18,17.19,7.07
2025-03-16 01:07:50,,,,,
2025-03-16 01:07:50,,,,,
2025-03-16 01:07:50,5.85,0.01,5.18,17.11,7.04
2025-03-16 01:07:52,5.89,0.01,5.23,17.26,7.1
2025-03-16 01:07:52,5.9,0.01,5.16,17.19,7.07
2025-03-16 01:07:54,5.89,0.01,5.12,17.19,7.05
2025-03-16 01:07:55,5.9,0.01,5.18,17.24,7.08
2025-03-16 01:07:55,,,,,
2025-03-16 01:07:55,,,,,
2025-03-16 01:07:55,,,,,
2025-03-16 01:07:56,,,,,
2025-03-16 01:07:56,5.92,0.02,5.19,17.3,7.11
2025-03-16 01:07:57,5.9,0.01,5.21,17.26,7.1
2025-03-16 01:07:58,5.9,0.01,5.19,17.2,7.07
2025-03-16 01:07:59,5.89,0.01,5.13,17.25,7.07
2025-03-16 01:08:00,5.91,0.01,5.13,17.19,7.06
2025-03-16 01:08:01,,,,,
2025-03-16 01:08:01,,,,,
2025-03-16 01:08:01,5.9,0.01,5.15,17.21,7.07
2025-03-16 01:08:02,5.88,0.01,5.14,17.19,7.05
2025-03-16 01:08:03,5.93,0.02,5.19,17.33,7.12
2025-03-16 01:08:04,5.88,0.01,5.1,17.17,7.04
2025-03-16 01:08:05,5.88,0.02,5.18,17.26,7.08
2025-03-16 01:08:06,,,,,
2025-03-16 01:08:06,,,,,
2025-03-16 01:08:06,5.87,0.02,5.1,17.15,7.04
2025-03-16 01:08:06,,,,,
2025-03-16 01:08:07,5.86,0.01,5.04,17.18,7.02
2025-03-16 01:08:08,5.88,0.01,5.17,17.15,7.05
2025-03-16 01:08:09,5.89,0.03,5.12,17.17,7.05
2025-03-16 01:08:10,5.87,0.01,5.13,17.16,7.04
2025-03-16 01:08:11,,,,,
2025-03-16 01:08:11,,,,,
2025-03-16 01:08:11,,,,,
2025-03-16 01:08:11,5.88,0.02,5.08,17.21,7.05
2025-03-16 01:08:12,,,,,
2025-03-16 01:08:12,5.87,0.01,5.13,17.14,7.04
2025-03-16 01:08:13,5.88,0.01,5.06,17.21,7.04
2025-03-16 01:08:14,10.05,3.35,8.69,20.47,10.64
2025-03-16 01:08:16,27.38,13.62,27.14,26.55,23.67
2025-03-16 01:08:17,19.5,10.97,19.81,25.95,19.06
2025-03-16 01:08:17,,,,,
2025-03-16 01:08:17,20.35,12.0,20.21,26.59,19.79
2025-03-16 01:08:19,19.43,11.17,19.55,25.57,18.93
2025-03-16 01:08:20,17.06,8.89,16.83,23.25,16.5
2025-03-16 01:08:20,,,,,
2025-03-16 01:08:20,,,,,
2025-03-16 01:08:21,15.85,7.67,14.7,22.86,15.27
2025-03-16 01:08:22,,,,,
2025-03-16 01:08:22,,,,,
2025-03-16 01:08:22,15.7,7.42,14.6,23.23,15.24
2025-03-16 01:08:23,16.04,7.92,14.89,23.64,15.62
2025-03-16 01:08:23,,,,,
2025-03-16 01:08:23,,,,,
2025-03-16 01:08:24,17.41,9.29,16.44,24.06,16.8
2025-03-16 01:08:24,,,,,
2025-03-16 01:08:24,,,,,
2025-03-16 01:08:25,16.43,8.53,15.95,23.05,15.99
2025-03-16 01:08:26,16.21,8.32,15.06,23.03,15.66
2025-03-16 01:08:27,16.18,7.41,16.52,22.67,15.69
2025-03-16 01:08:28,5.73,0.1,4.42,16.07,6.58
2025-03-16 01:08:29,,,,,
2025-03-16 01:08:29,5.65,0.1,4.41,16.06,6.55
2025-03-16 01:08:30,5.66,0.11,4.45,16.19,6.6
2025-03-16 01:08:31,5.65,0.1,4.32,16.21,6.57
2025-03-16 01:08:32,5.65,0.1,4.3,16.04,6.53
2025-03-16 01:08:33,5.65,0.1,4.31,16.04,6.52
2025-03-16 01:08:34,5.64,0.11,4.4,16.2,6.59
2025-03-16 01:08:35,5.67,0.1,4.35,16.21,6.58
2025-03-16 01:08:37,5.64,0.1,4.37,15.95,6.52
2025-03-16 01:08:37,,,,,
2025-03-16 01:08:37,5.67,0.11,4.36,16.17,6.58
2025-03-16 01:08:38,,,,,
2025-03-16 01:08:38,5.65,0.11,4.31,16.21,6.57
2025-03-16 01:08:39,,,,,
2025-03-16 01:08:39,,,,,
2025-03-16 01:08:39,,,,,
2025-03-16 01:08:39,5.66,0.1,4.32,16.11,6.55
2025-03-16 01:08:39,,,,,
2025-03-16 01:08:40,5.64,0.11,4.41,16.2,6.59
2025-03-16 01:08:41,,,,,
2025-03-16 01:08:41,,,,,
2025-03-16 01:08:41,,,,,
2025-03-16 01:08:41,5.65,0.11,4.42,16.12,6.58
2025-03-16 01:08:43,5.68,0.1,4.32,16.21,6.58
2025-03-16 01:08:43,14.29,7.04,12.87,22.55,14.19
2025-03-16 01:08:45,56.97,33.16,58.54,36.55,46.3
2025-03-16 01:08:45,,,,,
2025-03-16 01:08:46,23.24,13.28,22.69,27.46,21.67
2025-03-16 01:08:46,,,,,
2025-03-16 01:08:47,24.93,10.81,24.34,25.93,21.51
2025-03-16 01:08:47,,,,,
2025-03-16 01:08:47,,,,,
2025-03-16 01:08:48,27.58,12.44,26.87,26.5,23.35
2025-03-16 01:08:49,25.43,10.43,24.8,24.52,21.3
2025-03-16 01:08:50,26.99,13.3,26.45,27.24,23.49
2025-03-16 01:08:51,30.92,15.26,31.0,27.81,26.25
2025-03-16 01:08:52,,,,,
2025-03-16 01:08:52,,,,,
2025-03-16 01:08:52,10.71,3.96,9.18,17.81,10.42
2025-03-16 01:08:53,5.71,0.1,4.41,15.94,6.54
2025-03-16 01:08:54,5.66,0.1,4.32,15.98,6.52
2025-03-16 01:08:55,5.65,0.1,4.41,15.98,6.54
2025-03-16 01:08:55,,,,,
2025-03-16 01:08:56,,,,,
2025-03-16 01:08:56,5.67,0.1,4.44,16.0,6.55
2025-03-16 01:08:57,,,,,
2025-03-16 01:08:57,5.67,0.1,4.39,15.97,6.53
2025-03-16 01:08:58,5.66,0.11,4.3,15.99,6.52
2025-03-16 01:08:59,5.66,0.11,4.39,15.99,6.54
2025-03-16 01:09:00,5.67,0.11,4.42,16.0,6.55
2025-03-16 01:09:00,,,,,
2025-03-16 01:09:00,,,,,
2025-03-16 01:09:00,,,,,
2025-03-16 01:09:00,,,,,
2025-03-16 01:09:01,5.73,0.1,4.38,15.99,6.55
2025-03-16 01:09:03,5.68,0.1,4.41,15.97,6.54
2025-03-16 01:09:02,,,,,
2025-03-16 01:09:02,,,,,
2025-03-16 01:09:03,5.68,0.11,4.36,15.99,6.54
2025-03-16 01:09:04,,,,,
2025-03-16 01:09:04,5.68,0.1,4.29,16.04,6.53
2025-03-16 01:09:05,5.69,0.11,4.39,15.95,6.53
2025-03-16 01:09:06,,,,,
2025-03-16 01:09:07,5.66,0.11,4.37,15.99,6.53
2025-03-16 01:09:07,5.68,0.1,4.43,16.0,6.55
2025-03-16 01:09:08,5.69,0.11,4.37,15.93,6.52
2025-03-16 01:09:10,5.68,0.1,4.34,15.97,6.52
2025-03-16 01:09:11,5.66,0.11,4.31,15.96,6.51
2025-03-16 01:09:12,5.67,0.11,4.4,15.91,6.52
2025-03-16 01:09:12,,,,,
2025-03-16 01:09:12,,,,,
2025-03-16 01:09:13,,,,,
2025-03-16 01:09:13,5.67,0.1,4.46,15.98,6.55
2025-03-16 01:09:13,,,,,
2025-03-16 01:09:14,5.64,0.1,4.31,15.92,6.49
2025-03-16 01:09:15,5.67,0.11,4.36,15.97,6.53
2025-03-16 01:09:16,5.68,0.11,4.36,15.94,6.52
2025-03-16 01:09:17,5.68,0.11,4.34,15.98,6.53
2025-03-16 01:09:18,5.67,0.11,4.39,15.97,6.53
2025-03-16 01:09:19,5.64,0.11,4.4,15.99,6.54
2025-03-16 01:09:19,,,,,
2025-03-16 01:09:19,,,,,
2025-03-16 01:09:19,,,,,
2025-03-16 01:09:19,,,,,
2025-03-16 01:09:20,5.69,0.11,4.36,16.0,6.54
2025-03-16 01:09:21,5.69,0.1,4.35,15.99,6.53
2025-03-16 01:09:22,5.72,0.11,4.39,16.04,6.56
2025-03-16 01:09:24,5.71,0.11,4.42,16.0,6.56
2025-03-16 01:09:24,5.7,0.11,4.41,16.0,6.56
2025-03-16 01:09:25,5.68,0.11,4.38,15.98,6.54
2025-03-16 01:09:26,,,,,
2025-03-16 01:09:26,,,,,
2025-03-16 01:09:26,5.71,0.11,4.37,15.96,6.54
2025-03-16 01:09:27,5.69,0.11,4.41,15.93,6.53
2025-03-16 01:09:29,5.68,0.1,4.36,15.99,6.53
2025-03-16 01:09:29,,,,,
2025-03-16 01:09:29,,,,,
2025-03-16 01:09:29,,,,,
2025-03-16 01:09:29,5.66,0.11,4.4,15.99,6.54
2025-03-16 01:09:30,,,,,
2025-03-16 01:09:30,5.68,0.11,4.4,16.04,6.56
2025-03-16 01:09:31,,,,,
2025-03-16 01:09:31,,,,,
2025-03-16 01:09:31,27.68,16.47,26.66,28.19,24.75
2025-03-16 01:09:33,32.24,14.57,31.94,24.16,25.73
2025-03-16 01:09:34,5.89,0.1,4.56,15.95,6.62
2025-03-16 01:09:34,,,,,
2025-03-16 01:09:34,,,,,
2025-03-16 01:09:35,5.73,0.11,4.52,16.02,6.59
2025-03-16 01:09:36,5.68,0.1,4.35,15.96,6.52
2025-03-16 01:09:36,,,,,
2025-03-16 01:09:37,,,,,
2025-03-16 01:09:37,5.66,0.1,4.33,15.99,6.52
2025-03-16 01:09:37,,,,,
2025-03-16 01:09:38,5.67,0.11,4.46,15.96,6.55
2025-03-16 01:09:39,5.69,0.11,4.43,15.96,6.55
2025-03-16 01:09:40,6.65,0.65,5.37,16.73,7.35
2025-03-16 01:09:41,7.89,1.79,6.74,16.83,8.31
2025-03-16 01:09:41,,,,,
2025-03-16 01:09:42,6.92,0.92,5.58,16.53,7.49
2025-03-16 01:09:43,7.55,1.46,6.2,17.04,8.06
2025-03-16 01:09:44,6.49,0.46,5.16,16.46,7.14
2025-03-16 01:09:45,,,,,
2025-03-16 01:09:45,5.74,0.11,4.5,15.92,6.57
2025-03-16 01:09:46,,,,,
2025-03-16 01:09:46,,,,,
2025-03-16 01:09:46,5.72,0.11,4.36,15.94,6.53
2025-03-16 01:09:47,5.71,0.11,4.35,15.94,6.53
2025-03-16 01:09:48,5.71,0.1,4.44,15.92,6.54
2025-03-16 01:09:49,7.65,1.57,6.49,17.89,8.4
2025-03-16 01:09:49,,,,,
2025-03-16 01:09:51,8.24,2.34,6.88,17.18,8.66
2025-03-16 01:09:51,7.46,1.25,6.05,16.95,7.93
2025-03-16 01:09:52,7.64,1.51,6.79,16.77,8.18
2025-03-16 01:09:52,,,,,
2025-03-16 01:09:53,6.05,0.15,4.64,15.95,6.7
2025-03-16 01:09:55,5.81,0.11,4.46,15.92,6.57
2025-03-16 01:09:56,5.74,0.11,4.43,15.96,6.56
2025-03-16 01:09:57,5.72,0.11,4.42,16.0,6.56
2025-03-16 01:09:57,5.73,0.1,4.4,15.97,6.55
2025-03-16 01:09:58,5.72,0.11,4.4,16.01,6.56
2025-03-16 01:09:59,14.72,8.19,13.46,22.32,14.67
2025-03-16 01:10:01,20.23,10.69,19.7,26.16,19.19
2025-03-16 01:10:02,26.01,11.03,25.55,22.31,21.23
2025-03-16 01:10:02,,,,,
2025-03-16 01:10:02,,,,,
